Unidad,Sitio,Año,S,N,J,H,L
4376,Manzanillo,2018,6,29,0.822902613,1.474443548,0.756157635
4377,Manzanillo,2018,10,49,0.834152357,1.920706784,0.834183673
4378,Manzanillo,2018,8,20,0.861394573,1.791219659,0.821052632
4379,Manzanillo,2018,9,48,0.664498728,1.460052936,0.642730496
4380,Manzanillo,2018,18,121,0.816484191,2.359942848,0.877272727
4381,La Reyna,2018,13,75,0.872378469,2.237606593,0.880720721
4382,La Reyna,2018,22,423,0.650636853,2.011146134,0.813238771
4383,La Reyna,2018,16,160,0.734494955,2.03645243,0.800235849
4384,La Reyna,2018,11,300,0.606224688,1.453663313,0.714648829
4385,La Reyna,2018,9,56,0.794580197,1.745871137,0.787012987
4386,La Quebrada,2018,16,140,0.798962197,2.215193576,0.852620761
4387,La Quebrada,2018,13,68,0.871668749,2.235786199,0.877963126
4388,La Quebrada,2018,19,457,0.634297307,1.867649716,0.745748397
4389,La Quebrada,2018,16,187,0.718979307,1.993433919,0.804611581
4390,La Quebrada,2018,18,218,0.788539483,2.279172253,0.866444003
4391,La Diana,2018,7,25,0.951959322,1.852427307,0.863333333
4392,La Diana,2018,12,235,0.605461881,1.504516255,0.658483361
4393,La Diana,2018,22,118,0.746102696,2.306235107,0.840938722
4394,La Diana,2018,4,12,0.825011211,1.143708389,0.696969697
4395,La Diana,2018,14,97,0.478664444,1.26322291,0.476159794
4396,La Diana,2018,18,99,0.680844826,1.967894657,0.770150484
4397,La Diana,2018,17,121,0.676257734,1.915982435,0.766115702
4398,La Diana,2018,11,66,0.614387363,1.473236553,0.617715618
4399,La Diana,2018,18,204,0.607660448,1.756364598,0.74789916
4400,La Diana,2018,15,79,0.807297031,2.186200886,0.860759494
4401,El Papagayo,2018,17,65,0.849853611,2.407816591,0.894230769
4402,El Papagayo,2018,13,71,0.732480877,1.878776354,0.78832998
4403,El Papagayo,2018,23,130,0.868709844,2.72383469,0.925223614
4404,El Papagayo,2018,16,89,0.868959174,2.409266406,0.886108274
4405,El Papagayo,2018,15,124,0.871985437,2.361380337,0.885916601
4406,El Papagayo,2018,14,183,0.699851569,1.846948413,0.737764967
4407,El Papagayo,2018,15,680,0.579369697,1.568962226,0.662210864
4408,El Papagayo,2018,18,204,0.540126766,1.561167149,0.582826234
4409,El Papagayo,2018,15,240,0.614653784,1.664513305,0.726464435
4410,El Papagayo,2018,10,304,0.469753072,1.08164642,0.461221122
4411,El Papagayo,2018,16,273,0.6915045,1.917257578,0.813052144
4412,Punta Botella,2018,10,63,0.808457113,1.861541297,0.795698925
4413,Punta Botella,2018,18,355,0.603827681,1.745286476,0.753433596
4414,Punta Botella,2018,14,149,0.720535153,1.901533578,0.794939235
4415,Punta Botella,2018,14,80,0.704683098,1.859699094,0.729113924
4416,Punta Botella,2018,18,150,0.620362253,1.793077536,0.739955257
4417,Punta Botella,2018,9,32,0.843275868,1.852866463,0.824596774
4418,Punta Botella,2018,23,621,0.49343789,1.547171649,0.62179627
4419,Punta Botella,2018,14,315,0.756560131,1.99660556,0.828308563
4420,Punta Botella,2018,15,71,0.738517861,1.999943443,0.78832998
4421,Punta Botella,2018,10,44,0.705070237,1.623484218,0.688160677
4422,Punta Botella,2018,8,50,0.675239021,1.40412007,0.694693878
4423,Punta Botella,2018,16,72,0.743887268,2.062493449,0.825117371
4424,Punta Botella,2018,15,31,0.830299228,2.248491991,0.847311828
4425,Punta Botella,2018,14,237,0.60968205,1.608985883,0.713580777
4426,Punta Botella,2018,13,89,0.86386494,2.215769823,0.871552605
4427,Tlacoyunque,2018,8,26,0.735880625,1.530220742,0.698461538
4428,Tlacoyunque,2018,8,54,0.852424751,1.772567438,0.78197065
4429,Tlacoyunque,2018,8,15,0.929966032,1.933809999,0.895238095
4430,Tlacoyunque,2018,3,3,1,1.098612289,1
4431,Tlacoyunque,2018,5,12,0.897944474,1.445185879,0.803030303
4432,Rodadero,2018,18,69,0.9220651,2.665110924,0.930520034
4433,Rodadero,2018,22,342,0.636471314,1.967359853,0.775719847
4434,Rodadero,2018,16,429,0.612740638,1.698877782,0.723405878
4435,Rodadero,2018,14,57,0.760763415,2.007698268,0.822681704
4436,Rodadero,2018,12,303,0.438010505,1.088415217,0.53362621
4437,Rodadero,2018,14,188,0.664472293,1.753580474,0.765388554
4438,Rodadero,2018,16,172,0.637961857,1.768805849,0.74629403
4439,Rodadero,2018,13,80,0.576086564,1.477632861,0.596202532
4440,Rodadero,2018,22,669,0.32266648,0.997375789,0.36582888
4441,Rodadero,2018,14,120,0.77584323,2.047494763,0.82464986
4442,San Bernardo,2018,14,95,0.878021378,2.317148754,0.887793953
4443,San Bernardo,2018,22,342,0.607542368,1.877939253,0.730033784
4444,San Bernardo,2018,17,161,0.607519331,1.721231875,0.715062112
4445,San Bernardo,2018,11,51,0.824667285,1.977465784,0.837647059
4446,San Bernardo,2018,16,109,0.601982625,1.669050237,0.656472987
4447,Las Brisas,2018,24,795,0.482729391,1.534139992,0.616982716
4448,Las Brisas,2018,27,368,0.726587387,2.394713496,0.856770525
4449,Los Hornos,2018,17,351,0.508416378,1.440452068,0.602686203
4450,Los Hornos,2018,21,346,0.510221276,1.553380123,0.629002262
4451,Los Hornos,2018,19,324,0.58872008,1.733450352,0.718304476
4452,Los Hornos,2018,22,292,0.724646267,2.239912374,0.817469284
4453,Los Hornos,2018,15,191,0.595006983,1.61130878,0.675778451
4454,San Evaristo,2018,13,111,0.781316065,2.00403614,0.797215397
4455,San Evaristo,2018,13,284,0.331220729,0.849564396,0.358906087
4456,San Evaristo,2018,16,458,0.299857642,0.831381916,0.335948324
4457,San Evaristo,2018,13,187,0.290478387,0.745062352,0.266977172
4458,San Evaristo,2018,11,22,0.879627369,2.109254311,0.878787879
4459,San Francisquito,2018,8,20,0.921985774,1.917215519,0.878947368
4460,San Francisquito,2018,9,128,0.596217547,1.310023847,0.624507874
4461,San Francisquito,2018,13,96,0.591757312,1.517827536,0.598903509
4462,San Francisquito,2018,11,50,0.724785818,1.737960487,0.728979592
4463,San Francisquito,2018,11,60,0.791992743,1.899115655,0.823163842
4464,Playa Luces,2018,13,108,0.801236522,2.055131102,0.835064036
4465,Playa Luces,2018,22,260,0.617711523,1.90937254,0.776655777
4466,Playa Luces,2018,16,109,0.689193463,1.910850023,0.765545362
4467,Playa Luces,2018,16,117,0.722295934,2.00262956,0.782640731
4468,Playa Luces,2018,11,614,0.209143669,0.501504615,0.194828658
4469,Los Balcones,2018,7,107,0.700631907,1.363366738,0.669370481
4470,Los Balcones,2018,7,48,0.757256258,1.473552638,0.737588652
4471,Los Balcones,2018,6,28,0.57216205,1.025176771,0.486772487
4472,Los Balcones,2018,9,268,0.52948051,1.16338759,0.53267371
4473,Los Balcones,2018,10,75,0.715434179,1.647348075,0.72972973
4474,Los Balcones,2018,6,31,0.910685535,1.631729431,0.810752688
4475,Los Balcones,2018,9,129,0.62038563,1.363126553,0.643895349
4476,Los Balcones,2018,13,52,0.882398641,2.263307827,0.888386124
4477,Los Balcones,2018,9,43,0.746770219,1.640821879,0.746400886
4478,Los Balcones,2018,7,92,0.703271207,1.368502578,0.648112757
4479,Los Balcones,2018,11,135,0.633324345,1.518645453,0.628192371
4480,Los Balcones,2018,10,30,0.845021295,1.945733437,0.84137931
4481,Los Balcones,2018,19,197,0.76684732,2.25793514,0.846627991
4482,Los Balcones,2018,13,68,0.889249784,2.280880663,0.890254609
4483,Playa Jaramillo,2018,14,116,0.867896739,2.290429249,0.882908546
4484,Playa Jaramillo,2018,12,107,0.881410575,2.190223,0.867571857
4485,Playa Jaramillo,2018,13,59,0.871019892,2.234121912,0.888953828
4486,Playa Jaramillo,2018,19,193,0.794355428,2.338931085,0.864475389
4487,Playa Jaramillo,2018,8,39,0.636961596,1.324524404,0.582995951
4488,Playa Jaramillo,2018,18,135,0.785385836,2.270057039,0.855610835
4489,San Cosme,2019,15,357,0.679047755,1.83889541,0.80022346
4490,San Cosme,2019,8,75,0.423280849,0.880187781,0.358558559
4491,San Cosme,2019,18,188,0.485403083,1.402995362,0.544828763
4492,San Cosme,2019,10,28,0.798670503,1.839006794,0.804232804
4493,San Cosme,2019,8,125,0.474405338,0.986498167,0.535741935
4494,Seco Norte,2019,10,145,0.719327988,1.656313902,0.762643678
4495,Seco Norte,2019,11,293,0.633034619,1.517950722,0.723222217
4496,Seco Norte,2019,10,181,0.771776683,1.777081485,0.787783917
4497,Seco Sur,2019,12,257,0.649486105,1.613912341,0.712183852
4498,Seco Sur,2019,13,176,0.598170781,1.53427776,0.671168831
4499,Seco Sur,2019,17,256,0.580105842,1.643563613,0.705238971
4500,Barra Cosme,2019,21,85,0.847143967,2.579148817,0.893277311
4501,Barra Cosme,2019,18,110,0.86843096,2.510088321,0.911926606
4502,Barra Cosme,2019,10,52,0.749359782,1.725464664,0.766968326
4503,Barra Cosme,2019,10,89,0.705102091,1.623557563,0.705822268
4504,Barra Cosme,2019,23,63,0.928518842,2.91136546,0.950844854
4505,Carrizal,2019,15,162,0.75206776,2.036637248,0.833218311
4506,Carrizal,2019,15,158,0.607648262,1.645541998,0.723776506
4507,Carrizal,2019,24,173,0.857284281,2.724495594,0.922839091
4508,Carrizal,2019,16,87,0.86580635,2.400524922,0.896017108
4509,Cayo,2019,9,484,0.206596858,0.453939693,0.171825539
4510,Cayo,2019,16,562,0.639796148,1.773891586,0.777367563
4511,Cayo,2019,21,265,0.572422522,1.742753211,0.642109777
4512,Cayo,2019,22,268,0.70697973,2.185304358,0.819777517
4513,Cayo,2019,8,470,0.295702132,0.614895297,0.267758472
4514,Cobre,2019,14,318,0.593050898,1.56509532,0.703489872
4515,Cobre,2019,12,91,0.632608948,1.571974181,0.686935287
4516,Cobre,2019,8,11,0.948450312,1.972246979,0.927272727
4517,Cobre,2019,10,82,0.821423409,1.891397297,0.818428184
4518,Cobre,2019,16,228,0.673948859,1.868583007,0.80925883
4519,Pardito Norte,2019,11,198,0.788163107,1.88993259,0.826693329
4520,Pardito Norte,2019,9,159,0.826545704,1.816106536,0.815221718
4521,Pardito Norte,2019,13,131,0.653396589,1.675929161,0.74351145
4522,Pardito Norte,2019,19,390,0.74721723,2.200135539,0.833603586
4523,Pardito Norte,2019,12,136,0.827173474,2.055448867,0.845098039
4524,Pardo Sur,2019,21,191,0.858664485,2.61422329,0.907467622
4525,Pardo Sur,2019,23,323,0.773441896,2.425122591,0.887141126
4526,Pardo Sur,2019,14,129,0.842953297,2.224602078,0.874757752
4527,Amor,2019,12,72,0.855908891,2.126853695,0.863849765
4528,Amor,2019,25,506,0.621111714,1.999281481,0.794082887
4529,Amor,2019,19,228,0.783489236,2.306936246,0.877772625
4530,Amor,2019,12,84,0.590924392,1.468391952,0.618187034
4531,Amor,2019,8,49,0.724998128,1.507591226,0.725340136
4532,Mazunte,2019,4,86,0.76022585,1.053896809,0.620246238
4533,Mazunte,2019,4,63,0.905026047,1.254632506,0.694316436
4534,Mazunte,2019,5,93,0.888361412,1.429762536,0.728377747
4535,Mazunte,2019,4,135,0.885438664,1.227478628,0.683360973
4536,Mazunte,2019,3,56,0.818586443,0.899309126,0.532467532
4537,Agua Verde,2019,17,221,0.717724865,2.033467665,0.816001645
4538,Agua Verde,2019,17,245,0.539947366,1.529786082,0.654098361
4539,Agua Verde,2019,11,50,0.799958981,1.918217859,0.804081633
4540,Agua Verde,2019,10,96,0.696631961,1.604054369,0.689035088
4541,Agua Verde,2019,7,229,0.684125875,1.331247483,0.671876197
4542,Agua Verde,2019,16,149,0.661927577,1.835252935,0.763105387
4543,Agua Verde,2019,12,308,0.530683329,1.318698532,0.669508016
4544,Agua Verde,2019,10,115,0.689847775,1.588433203,0.727688787
4545,Agua Verde,2019,10,91,0.79049648,1.820185411,0.803907204
4546,La Brecha,2019,13,422,0.771575364,1.979051735,0.819882699
4547,La Brecha,2019,8,95,0.71670654,1.490349353,0.704591265
4548,La Brecha,2019,13,176,0.561007442,1.438955678,0.632142857
4549,Los Misioneros,2019,11,257,0.548858671,1.316105613,0.628891051
4550,Los Misioneros,2019,9,127,0.668684383,1.469249761,0.716535433
4551,Los Misioneros,2019,13,68,0.745726842,1.912751585,0.773046532
4552,Los Misioneros,2019,15,83,0.808389501,2.18915935,0.857772554
4553,Los Misioneros,2019,12,89,0.761833702,1.893085633,0.813840654
4554,Los Misioneros,2019,15,47,0.845811764,2.290500717,0.876040703
4555,Costa Azul,2019,28,1681,0.524574233,1.747988626,0.681820628
4556,Costa Azul,2019,5,581,0.688150312,1.107535201,0.625906582
4557,Costa Azul,2019,21,153,0.700998877,2.13420681,0.814585483
4558,Costa Azul,2019,25,372,0.656665141,2.113723548,0.781134974
4559,La Lobera,2019,16,690,0.431542488,1.196489835,0.533775057
4560,La Lobera,2019,18,56,0.875613347,2.530848088,0.901298701
4561,La Lobera,2019,13,41,0.851509799,2.184079511,0.865853659
4562,La Lobera,2019,13,53,0.84540316,2.168416292,0.862119013
4563,La Lobera,2019,18,208,0.486343586,1.405713765,0.534466741
4564,La Lobera,2019,18,61,0.840809077,2.430250811,0.895628415
4565,Siete mares,2019,20,125,0.799809526,2.396015209,0.874709677
4566,Siete mares,2019,22,332,0.739211677,2.284934677,0.865668111
4567,Siete mares,2019,19,186,0.708621314,2.086492219,0.782679454
4568,Siete mares,2019,14,459,0.405096041,1.069071677,0.411260477
4569,Siete mares,2019,18,101,0.813486682,2.35127893,0.869306931
4570,El Costeño,2019,13,22,0.921120017,2.362626196,0.926406926
4571,El Costeño,2019,10,103,0.642370611,1.479112994,0.636017514
4572,El Costeño,2019,12,100,0.828303291,2.058256356,0.858787879
4573,El Costeño,2019,15,188,0.801917714,2.171633426,0.854875412
4574,El Costeño,2019,18,114,0.772050704,2.231513551,0.827200745
4575,Tlacopanocha,2019,17,323,0.557522435,1.579580002,0.704074765
4576,Tlacopanocha,2019,10,131,0.760851618,1.751925594,0.773576042
4577,Tlacopanocha,2019,13,79,0.824970973,2.116008767,0.857513794
4578,Tlacopanocha,2019,13,463,0.50444116,1.29386603,0.620983049
4579,Tlacopanocha,2019,19,95,0.844289152,2.48595789,0.901007839
4580,Tlacopanocha,2019,11,55,0.750272585,1.799075084,0.793939394
4581,Tlacopanocha,2019,1,1,0,0,0
4582,Tlacopanocha,2019,19,241,0.749736456,2.207553244,0.84049101
4583,Tlacopanocha,2019,12,117,0.64990966,1.614964836,0.72207486
4584,Tlacopanocha,2019,10,180,0.593552344,1.36670478,0.599130975
4585,Tlacopanocha,2019,17,252,0.581428253,1.647310285,0.686302409
4586,Los Nidos,2019,16,468,0.644153755,1.785973436,0.772827102
4587,Los Nidos,2019,14,114,0.672251668,1.774110692,0.752212389
4588,Los Nidos,2019,9,37,0.698683805,1.535165228,0.686186186
4589,Los Nidos,2019,11,140,0.475680099,1.140631061,0.476567318
4590,Los Nidos,2019,17,63,0.83462815,2.364679612,0.888888889
4591,Los Nidos,2019,7,54,0.895280618,1.742135641,0.823899371
4592,Mesa Pareja,2019,14,99,0.81485989,2.150461965,0.841475984
4593,Mesa Pareja,2019,11,55,0.684433733,1.641200413,0.736700337
4594,Mesa Pareja,2019,17,162,0.71829944,2.035095559,0.819722414
4595,Mesa Pareja,2019,7,134,0.549482123,1.069242839,0.516103692
4596,Mesa Pareja,2019,9,84,0.745311091,1.637615848,0.735800344
4597,Manzanillo,2019,8,86,0.61440939,1.277628408,0.607934337
4598,Manzanillo,2019,7,115,0.722286298,1.405504239,0.683905416
4599,Manzanillo,2019,6,24,0.811999396,1.454907607,0.739130435
4600,Manzanillo,2019,12,81,0.887960238,2.2064983,0.877469136
4601,Manzanillo,2019,15,41,0.93462945,2.531023469,0.932926829
4602,La Reyna,2019,16,240,0.622480519,1.725882468,0.733716876
4603,La Reyna,2019,13,643,0.54278657,1.392220065,0.672131704
4604,La Reyna,2019,15,140,0.667467128,1.80753449,0.747482014
4605,La Reyna,2019,14,162,0.648327769,1.71097415,0.729238555
4606,La Reyna,2019,15,249,0.503432042,1.363319243,0.564257028
4607,La Quebrada,2019,13,355,0.52995267,1.359301761,0.668894724
4608,La Quebrada,2019,18,595,0.492470838,1.423423803,0.632996633
4609,La Quebrada,2019,6,118,0.61057348,1.094000814,0.597421411
4610,La Quebrada,2019,17,281,0.599773356,1.699285876,0.722445348
4611,La Quebrada,2019,11,417,0.419428969,1.005746741,0.457952868
4612,Punta Aguja,2019,19,291,0.627713113,1.848262958,0.723308449
4613,Punta Aguja,2019,22,669,0.515576469,1.593668754,0.61832389
4614,Punta Aguja,2019,9,148,0.551150749,1.211001971,0.569130355
4615,Punta Aguja,2019,8,157,0.64592264,1.343158371,0.705536502
4616,Punta Aguja,2019,18,170,0.73441892,2.122743705,0.810929342
4617,La Diana,2019,14,44,0.836156887,2.206665961,0.871035941
4618,La Diana,2019,17,209,0.67023698,1.898924356,0.756900994
4619,La Diana,2019,15,43,0.903861841,2.44770324,0.916943522
4620,La Diana,2019,11,69,0.613088113,1.470121089,0.624893436
4621,La Diana,2019,14,39,0.783679325,2.068174668,0.820512821
4622,La Diana,2019,18,65,0.891127173,2.575688815,0.919230769
4623,La Diana,2019,18,282,0.629001865,1.818049227,0.731127432
4624,La Diana,2019,14,127,0.79743598,2.104479267,0.848268966
4625,La Diana,2019,15,66,0.742901019,2.011813255,0.806993007
4626,La Diana,2019,13,211,0.659590214,1.691815496,0.741412774
4627,La Diana,2019,18,158,0.743554934,2.149150182,0.850842538
4628,El Papagayo,2019,16,150,0.757572635,2.100437343,0.816823266
4629,El Papagayo,2019,20,98,0.859831192,2.575824052,0.910793183
4630,El Papagayo,2019,6,13,0.907499427,1.626020692,0.833333333
4631,El Papagayo,2019,11,133,0.774658333,1.857549554,0.7949419
4632,El Papagayo,2019,7,82,0.496075502,0.965318354,0.469135802
4633,El Papagayo,2019,17,67,0.902269596,2.556322259,0.920850294
4634,El Papagayo,2019,10,160,0.519292873,1.195716029,0.556289308
4635,El Papagayo,2019,20,132,0.848754772,2.542642063,0.899953736
4636,El Papagayo,2019,16,207,0.643581754,1.784387512,0.764316871
4637,El Papagayo,2019,11,53,0.86139342,2.065531209,0.858490566
4638,El Papagayo,2019,15,75,0.527485875,1.42845823,0.548828829
4639,Punta Botella,2019,16,298,0.67321732,1.86655475,0.762185615
4640,Punta Botella,2019,17,231,0.792387675,2.245003334,0.849275362
4641,Punta Botella,2019,7,83,0.535765902,1.042552307,0.550984426
4642,Punta Botella,2019,12,67,0.787292892,1.956349344,0.82180009
4643,Punta Botella,2019,11,33,0.857731272,2.056749762,0.863636364
4644,Punta Botella,2019,7,23,0.834809634,1.624464539,0.790513834
4645,Punta Botella,2019,10,48,0.767793527,1.767909929,0.74822695
4646,Punta Botella,2019,15,126,0.772549153,2.09210189,0.836571429
4647,Punta Botella,2019,14,49,0.819753933,2.163377627,0.853741497
4648,Rodadero,2019,19,108,0.562953128,1.657581133,0.65610938
4649,Rodadero,2019,16,283,0.696108531,1.930022662,0.797358595
4650,Rodadero,2019,9,49,0.783123839,1.720698946,0.777210884
4651,Rodadero,2019,17,191,0.633488701,1.794808641,0.699255993
4652,Rodadero,2019,19,194,0.690318935,2.032601981,0.786175952
4653,Rodadero,2019,15,439,0.376087414,1.018463597,0.443047191
4654,Rodadero,2019,7,64,0.731233734,1.422915145,0.702380952
4655,Rodadero,2019,16,268,0.392499382,1.08823936,0.431857566
4656,Rodadero,2019,25,349,0.602998932,1.940978684,0.726509238
4657,San Bernardo,2019,24,412,0.823818048,2.618138104,0.910282758
4658,San Bernardo,2019,12,101,0.83493582,2.074737571,0.845148515
4659,San Bernardo,2019,18,94,0.879692505,2.542638372,0.90848776
4660,San Bernardo,2019,25,523,0.574103704,1.847968534,0.744093536
4661,San Bernardo,2019,13,198,0.687219615,1.76268351,0.73875814
4662,San Bernardo,2019,16,131,0.840737397,2.331019026,0.889136817
4663,Las Brisas,2019,16,237,0.762452373,2.113966852,0.829686047
4664,Las Brisas,2019,11,40,0.844278297,2.024490937,0.855128205
4665,Las Brisas,2019,11,216,0.72624009,1.74144768,0.790482343
4666,Las Brisas,2019,15,91,0.675470897,1.829209099,0.744322344
4667,Las Brisas,2019,9,69,0.747773771,1.643026909,0.751065644
4668,Los Hornos,2019,22,546,0.567344495,1.753685919,0.649924388
4669,Los Hornos,2019,14,1101,0.180128269,0.475368828,0.156224919
4670,Los Hornos,2019,15,219,0.571384478,1.54733785,0.623350509
4671,Los Hornos,2019,16,197,0.703101653,1.949411715,0.793535688
4672,San Diego,2019,26,737,0.647563658,2.109824913,0.834958115
4673,San Diego,2019,13,81,0.719157585,1.844602785,0.733024691
4674,San Diego,2019,20,144,0.804035951,2.408676448,0.874125874
4675,San Diego,2019,18,484,0.520168967,1.503481692,0.679576682
